ID,Customer ID,MaritalStatus,YearlyIncome,TotalChildren,EnglishEducation,HouseOwnerFlag
15603,26602,S,70000,4,Bachelors,TRUE
15604,26603,S,70000,4,Bachelors,FALSE
15605,26604,S,70000,0,Bachelors,FALSE
15606,26605,S,70000,0,Bachelors,FALSE
15607,26606,S,60000,3,Graduate Degree,TRUE
15608,26607,M,60000,3,Graduate Degree,TRUE
15609,26608,S,60000,3,Graduate Degree,FALSE
15610,26609,M,70000,1,Partial College,TRUE
15611,26610,M,70000,1,Partial College,TRUE
15612,26611,M,70000,1,Partial College,TRUE
15613,26612,M,40000,4,High School,TRUE
15614,26613,M,40000,4,High School,TRUE
15615,26614,S,40000,4,High School,TRUE
15616,26615,M,60000,1,Partial College,TRUE
15617,26616,M,40000,0,Bachelors,FALSE
15618,26617,M,60000,1,Partial College,TRUE
15619,26618,M,60000,1,Partial College,TRUE
15620,26619,M,60000,1,Partial College,TRUE
15621,26620,S,50000,0,Partial College,FALSE
15622,26621,S,50000,0,Partial College,FALSE
15623,26622,S,50000,0,Partial College,FALSE
15624,26623,S,50000,0,Partial College,FALSE
15625,26624,S,50000,0,Partial College,FALSE
15626,26625,S,60000,0,Graduate Degree,TRUE
15627,26626,S,60000,0,Graduate Degree,FALSE
15628,26627,M,60000,0,Graduate Degree,FALSE
15629,26628,S,40000,2,High School,FALSE
15630,26629,M,60000,1,Partial College,TRUE
15631,26630,M,60000,1,Partial College,TRUE
15632,26631,M,60000,1,Partial College,TRUE
15633,26632,M,60000,1,Partial College,TRUE
15634,26633,M,60000,1,Partial College,TRUE
15635,26634,M,60000,1,Partial College,FALSE
15636,26635,M,60000,1,Partial College,TRUE
15637,26636,M,60000,5,Bachelors,TRUE
15638,26637,M,60000,4,Bachelors,TRUE
15639,26638,S,70000,1,Graduate Degree,FALSE
15640,26639,M,70000,5,Graduate Degree,TRUE
15641,26640,S,70000,5,Graduate Degree,TRUE
15642,26641,S,80000,1,Graduate Degree,TRUE
15643,26642,M,80000,1,Partial College,TRUE
15644,26643,M,60000,3,Bachelors,TRUE
15645,26644,S,60000,1,Bachelors,FALSE
15646,26645,S,60000,1,Bachelors,TRUE
15647,26646,S,60000,1,Bachelors,TRUE
15648,26647,S,60000,1,Bachelors,TRUE
15649,26648,S,70000,5,Graduate Degree,TRUE
15650,26649,S,80000,5,Graduate Degree,FALSE
15651,26650,S,80000,5,Graduate Degree,TRUE
15652,26651,S,80000,4,Graduate Degree,TRUE
15653,26652,M,80000,4,Graduate Degree,TRUE
15654,26653,M,80000,4,Graduate Degree,TRUE
15655,26654,M,90000,1,Graduate Degree,TRUE
15656,26655,M,90000,1,Graduate Degree,FALSE
15657,26656,M,90000,2,Bachelors,FALSE
15658,26657,S,90000,2,Bachelors,FALSE
15659,26658,M,100000,1,Graduate Degree,TRUE
15660,26659,M,80000,4,Graduate Degree,FALSE
15661,26660,M,60000,2,Bachelors,TRUE
15662,26661,S,60000,2,Bachelors,FALSE
15663,26662,S,60000,2,Bachelors,TRUE
15664,26663,S,60000,2,Bachelors,FALSE
15665,26664,M,70000,5,Bachelors,TRUE
15666,26665,S,70000,5,Bachelors,TRUE
15667,26666,S,110000,1,Graduate Degree,FALSE
15668,26667,S,120000,1,Graduate Degree,TRUE
15669,26668,M,70000,5,Bachelors,TRUE
15670,26669,M,70000,5,Bachelors,TRUE
15671,26670,M,70000,5,Bachelors,TRUE
15672,26671,M,80000,5,Graduate Degree,TRUE
15673,26672,M,80000,5,Bachelors,TRUE
15674,26673,M,90000,0,Bachelors,TRUE
15675,26674,M,60000,3,Partial High School,TRUE
15676,26675,M,60000,2,High School,TRUE
15677,26676,M,60000,2,High School,TRUE
15678,26677,M,80000,2,Partial High School,TRUE
15679,26678,S,80000,2,Partial High School,TRUE
15680,26679,M,80000,2,Partial High School,TRUE
15681,26680,S,80000,2,Partial High School,FALSE
15682,26681,S,60000,2,High School,TRUE
15683,26682,M,90000,4,Partial College,TRUE
15684,26683,S,90000,4,Partial College,TRUE
15685,26684,M,110000,2,Bachelors,TRUE
15686,26685,S,130000,1,Graduate Degree,FALSE
15687,26686,M,80000,4,Bachelors,FALSE
15688,26687,M,80000,4,Partial College,TRUE
15689,26688,M,80000,4,Partial College,TRUE
15690,26689,S,110000,3,Bachelors,FALSE
15691,26690,M,110000,3,Bachelors,TRUE
15692,26691,S,110000,4,Bachelors,FALSE
15693,26692,M,70000,3,Partial College,TRUE
15694,26693,M,70000,3,Partial College,TRUE
15695,26694,S,80000,3,Partial College,TRUE
15696,26695,M,80000,3,Partial College,TRUE
15697,26696,S,80000,2,Partial High School,TRUE
15698,26697,M,100000,0,Partial College,TRUE
15699,26698,M,120000,4,Partial College,TRUE
15700,26699,S,80000,5,Partial College,TRUE
15701,26700,S,80000,5,Partial College,TRUE
15702,26701,M,80000,5,Partial College,TRUE
15703,26702,M,90000,5,Partial College,TRUE
15704,26703,M,100000,1,Partial College,TRUE
15705,26704,S,110000,1,Bachelors,FALSE
15706,26705,S,150000,1,Partial College,FALSE
15707,26706,M,70000,5,Partial College,FALSE
15708,26707,M,110000,1,Bachelors,FALSE
15709,26708,S,110000,1,Partial College,FALSE
15710,26709,S,80000,2,Partial High School,FALSE
15711,26710,M,60000,2,High School,TRUE
15712,26711,S,60000,2,High School,FALSE
15713,26712,S,70000,2,Partial High School,FALSE
15714,26713,M,70000,2,Partial High School,TRUE
15715,26714,S,70000,2,Partial High School,FALSE
15716,26715,M,70000,2,Partial High School,TRUE
15717,26716,M,30000,4,High School,TRUE
15718,26717,M,40000,3,Partial College,TRUE
15719,26718,M,100000,2,Graduate Degree,TRUE
15720,26719,S,80000,5,Partial College,FALSE
15721,26720,M,100000,0,Partial College,TRUE
15722,26721,S,100000,0,Partial College,FALSE
15723,26722,M,110000,4,Partial College,TRUE
15724,26723,S,170000,1,Bachelors,FALSE
15725,26724,S,60000,2,Partial High School,TRUE
15726,26725,M,60000,2,Partial High School,TRUE
15727,26726,S,60000,2,Partial High School,FALSE
15728,26727,M,70000,3,High School,TRUE
15729,26728,S,70000,3,Graduate Degree,FALSE
15730,26729,S,70000,3,Graduate Degree,FALSE
15731,26730,S,40000,3,Partial College,TRUE
15732,26731,M,40000,3,Partial College,FALSE
15733,26732,S,40000,3,Partial College,TRUE
15734,26733,M,40000,3,Partial College,TRUE
15735,26734,M,40000,3,Partial College,FALSE
15736,26735,S,40000,3,Partial College,FALSE
15737,26736,S,30000,4,High School,TRUE
15738,26737,S,40000,4,Partial College,TRUE
15739,26738,S,40000,4,High School,TRUE
15740,26739,M,60000,4,Bachelors,TRUE
15741,26740,M,60000,3,Bachelors,FALSE
15742,26741,M,90000,3,Bachelors,TRUE
15743,26742,M,70000,3,Partial College,TRUE
15744,26743,S,70000,1,Partial College,TRUE
15745,26744,M,60000,1,Bachelors,TRUE
15746,26745,M,60000,1,Bachelors,TRUE
15747,26746,S,60000,1,Partial College,FALSE
15748,26747,S,60000,1,Partial College,FALSE
15749,26748,S,100000,0,Graduate Degree,FALSE
15750,26749,M,100000,0,Bachelors,FALSE
15751,26750,S,60000,1,Partial College,FALSE
15752,26751,S,60000,1,Partial College,TRUE
15753,26752,M,60000,1,Partial College,TRUE
15754,26753,S,60000,1,Partial College,FALSE
15755,26754,S,60000,1,Partial College,TRUE
15756,26755,M,80000,5,Bachelors,TRUE
15757,26756,S,80000,5,Bachelors,TRUE
15758,26757,S,90000,1,Bachelors,TRUE
15759,26758,S,100000,5,Bachelors,TRUE
15760,26759,M,70000,0,Bachelors,FALSE
15761,26760,S,70000,0,Bachelors,FALSE
15762,26761,M,60000,1,Partial College,TRUE
15763,26762,M,70000,5,Partial College,FALSE
15764,26763,M,60000,1,Partial College,TRUE
15765,26764,M,60000,1,Partial College,TRUE
15766,26765,S,70000,5,Partial College,TRUE
15767,26766,M,70000,5,Partial College,TRUE
15768,26767,S,70000,1,Partial College,FALSE
15769,26768,M,70000,1,Partial College,TRUE
15770,26769,M,40000,2,Bachelors,TRUE
15771,26770,M,70000,5,Partial College,TRUE
15772,26771,M,70000,5,Partial College,TRUE
15773,26772,M,70000,5,Partial College,TRUE
15774,26773,M,70000,5,Partial College,TRUE
15775,26774,M,70000,1,Partial College,TRUE
15776,26775,M,30000,0,High School,TRUE
15777,26776,S,30000,0,High School,TRUE
15778,26777,S,40000,0,High School,TRUE
15779,26778,S,40000,0,High School,TRUE
15780,26779,M,30000,0,High School,FALSE
15781,26780,S,30000,0,High School,TRUE
15782,26781,M,30000,0,High School,TRUE
15783,26782,S,30000,0,High School,FALSE
15784,26783,M,40000,0,High School,FALSE
15785,26784,S,10000,5,High School,TRUE
15786,26785,M,40000,2,Bachelors,TRUE
15787,26786,S,30000,0,Partial High School,FALSE
15788,26787,S,30000,0,Partial High School,FALSE
15789,26788,S,40000,0,High School,FALSE
15790,26789,S,40000,0,High School,FALSE
15791,26790,S,30000,0,Partial High School,FALSE
15792,26791,S,30000,0,Partial High School,FALSE
15793,26792,S,30000,0,Partial High School,FALSE
15794,26793,S,40000,0,High School,TRUE
15795,26794,M,40000,0,High School,TRUE
15796,26795,M,40000,2,Bachelors,TRUE
15797,26796,S,40000,2,Bachelors,TRUE
15798,26797,S,40000,2,Bachelors,FALSE
15799,26798,M,40000,0,High School,TRUE
15800,26799,M,40000,0,Partial College,TRUE
15801,26800,S,40000,0,Partial College,FALSE
15802,26801,M,60000,0,Partial College,TRUE
15803,26802,S,40000,0,High School,TRUE
15804,26803,M,50000,0,Partial College,TRUE
15805,26804,S,50000,0,Partial College,TRUE
15806,26805,S,60000,0,Partial College,FALSE
15807,26806,M,50000,3,Bachelors,TRUE
15808,26807,S,50000,3,Bachelors,TRUE
15809,26808,S,50000,3,Bachelors,TRUE
15810,26809,S,50000,3,Bachelors,FALSE
15811,26810,S,50000,3,Bachelors,FALSE
15812,26811,S,50000,3,Bachelors,TRUE
15813,26812,M,50000,3,Bachelors,TRUE
15814,26813,S,50000,4,Bachelors,FALSE
15815,26814,M,60000,0,Graduate Degree,TRUE
15816,26815,M,60000,0,Graduate Degree,TRUE
15817,26816,M,40000,0,Graduate Degree,TRUE
15818,26817,S,40000,0,Graduate Degree,TRUE
15819,26818,S,10000,3,High School,TRUE
15820,26819,M,10000,3,High School,TRUE
15821,26820,M,10000,3,Partial High School,TRUE
15822,26821,M,10000,4,Partial High School,TRUE
15823,26822,S,20000,1,Partial College,TRUE
15824,26823,S,30000,1,Bachelors,FALSE
15825,26824,S,10000,4,Partial High School,TRUE
15826,26825,M,10000,4,Partial High School,TRUE
15827,26826,S,10000,5,Partial High School,TRUE
15828,26827,S,40000,0,Bachelors,FALSE
15829,26828,M,40000,0,Bachelors,TRUE
15830,26829,M,40000,0,Bachelors,TRUE
15831,26830,M,30000,1,Bachelors,TRUE
15832,26831,M,30000,1,Bachelors,TRUE
15833,26832,M,30000,1,Bachelors,TRUE
15834,26833,M,30000,1,Bachelors,TRUE
15835,26834,M,30000,1,Bachelors,TRUE
15836,26835,M,10000,4,Partial High School,TRUE
15837,26836,S,20000,2,High School,FALSE
15838,26837,M,20000,2,High School,TRUE
15839,26838,S,20000,2,High School,FALSE
15840,26839,S,20000,2,High School,TRUE
15841,26840,M,20000,2,High School,TRUE
15842,26841,M,30000,1,Bachelors,TRUE
15843,26842,M,10000,5,Partial High School,TRUE
15844,26843,S,10000,4,High School,FALSE
15845,26844,S,20000,2,Partial College,FALSE
15846,26845,S,20000,2,High School,TRUE
15847,26846,M,20000,2,High School,TRUE
15848,26847,S,20000,3,High School,FALSE
15849,26848,M,20000,3,High School,TRUE
15850,26849,M,10000,3,Partial High School,TRUE
15851,26850,S,20000,3,High School,FALSE
15852,26851,S,20000,3,High School,TRUE
15853,26852,M,20000,3,High School,TRUE
15854,26853,S,30000,2,Partial College,TRUE
15855,26854,S,40000,0,Bachelors,TRUE
15856,26855,M,40000,0,Bachelors,FALSE
15857,26856,M,30000,2,Partial College,TRUE
15858,26857,M,30000,2,Partial College,TRUE
15859,26858,M,40000,1,Bachelors,TRUE
15860,26859,M,30000,2,Partial College,TRUE
15861,26860,M,40000,1,Bachelors,TRUE
15862,26861,S,30000,3,Partial College,FALSE
15863,26862,S,30000,3,Partial College,TRUE
15864,26863,S,20000,0,High School,FALSE
15865,26864,S,30000,3,Partial College,TRUE
15866,26865,M,30000,3,Partial College,TRUE
15867,26866,S,30000,3,Partial College,FALSE
15868,26867,M,40000,1,Bachelors,TRUE
15869,26868,M,40000,1,Bachelors,TRUE
15870,26869,M,40000,1,Bachelors,TRUE
15871,26870,M,40000,1,Bachelors,TRUE
15872,26871,S,30000,1,Partial College,FALSE
15873,26872,M,30000,3,Partial College,TRUE
15874,26873,S,30000,0,Partial College,TRUE
15875,26874,S,30000,0,Partial College,FALSE
15876,26875,S,30000,0,Partial College,FALSE
15877,26876,S,30000,0,Partial College,FALSE
15878,26877,M,30000,0,Partial College,FALSE
15879,26878,M,20000,0,High School,FALSE
15880,26879,S,20000,0,High School,FALSE
15881,26880,S,20000,0,High School,TRUE
15882,26881,M,10000,0,Partial High School,TRUE
15883,26882,S,20000,0,High School,FALSE
15884,26883,S,20000,0,High School,FALSE
15885,26884,S,30000,0,Partial College,FALSE
15886,26885,S,30000,0,Partial College,FALSE
15887,26886,S,30000,0,Partial College,FALSE
15888,26887,M,10000,0,Partial High School,TRUE
15889,26888,S,10000,0,Partial High School,TRUE
15890,26889,S,20000,0,Partial High School,FALSE
15891,26890,M,40000,1,Bachelors,TRUE
15892,26891,M,40000,1,Bachelors,FALSE
15893,26892,M,40000,1,Bachelors,TRUE
15894,26893,M,40000,1,Bachelors,FALSE
15895,26894,S,10000,0,Partial High School,TRUE
15896,26895,S,10000,0,Graduate Degree,FALSE
15897,26896,S,20000,1,Graduate Degree,TRUE
15898,26897,M,20000,1,Graduate Degree,TRUE
15899,26898,S,10000,1,Bachelors,TRUE
15900,26899,M,10000,1,Bachelors,TRUE
15901,26900,S,10000,1,Bachelors,FALSE
15902,26901,M,20000,1,Graduate Degree,TRUE
15903,26902,M,30000,5,Graduate Degree,TRUE
15904,26903,M,30000,4,Graduate Degree,TRUE
15905,26904,S,10000,1,Bachelors,FALSE
15906,26905,S,10000,1,Partial College,TRUE
15907,26906,M,10000,2,Partial College,TRUE
15908,26907,M,10000,2,Partial College,TRUE
15909,26908,M,20000,1,Bachelors,TRUE
15910,26909,S,20000,1,Bachelors,TRUE
15911,26910,S,30000,1,Graduate Degree,TRUE
15912,26911,S,30000,1,Graduate Degree,FALSE
15913,26912,S,10000,2,Bachelors,FALSE
15914,26913,M,20000,1,Bachelors,TRUE
15915,26914,S,20000,1,Bachelors,TRUE
15916,26915,S,30000,1,Bachelors,FALSE
15917,26916,M,10000,0,Partial College,TRUE
15918,26917,M,10000,0,Partial College,FALSE
15919,26918,S,10000,0,High School,FALSE
15920,26919,S,10000,0,High School,TRUE
15921,26920,M,20000,0,Bachelors,FALSE
15922,26921,M,20000,0,Bachelors,TRUE
15923,26922,M,10000,1,High School,TRUE
15924,26923,M,20000,0,Bachelors,TRUE
15925,26924,S,20000,0,Partial College,FALSE
15926,26925,S,10000,3,Partial College,TRUE
15927,26926,M,20000,1,Partial College,TRUE
15928,26927,M,20000,1,Partial College,FALSE
15929,26928,S,30000,1,Bachelors,TRUE
15930,26929,M,40000,1,Graduate Degree,TRUE
15931,26930,M,30000,4,Graduate Degree,TRUE
15932,26931,M,30000,4,Graduate Degree,TRUE
15933,26932,S,30000,3,Graduate Degree,TRUE
15934,26933,M,20000,1,Partial College,TRUE
15935,26934,S,30000,3,Graduate Degree,FALSE
15936,26935,S,10000,1,High School,TRUE
15937,26936,S,20000,2,Partial College,FALSE
15938,26937,S,20000,2,Partial College,FALSE
15939,26938,M,30000,3,Graduate Degree,TRUE
15940,26939,M,20000,2,Partial College,FALSE
15941,26940,S,30000,1,Graduate Degree,TRUE
15942,26941,M,30000,0,Bachelors,TRUE
15943,26942,S,30000,1,Bachelors,TRUE
15944,26943,S,10000,1,High School,FALSE
15945,26944,S,10000,2,High School,TRUE
15946,26945,S,20000,0,Partial College,FALSE
15947,26946,S,20000,0,Partial College,TRUE
15948,26947,S,20000,0,Partial College,FALSE
15949,26948,S,20000,0,Partial College,FALSE
15950,26949,S,20000,0,Partial College,FALSE
15951,26950,M,10000,2,High School,TRUE
15952,26951,S,10000,2,High School,FALSE
15953,26952,M,30000,0,Bachelors,TRUE
15954,26953,M,30000,0,Bachelors,TRUE
15955,26954,S,30000,0,Bachelors,TRUE
15956,26955,M,40000,0,Graduate Degree,TRUE
15957,26956,S,20000,0,Partial College,FALSE
15958,26957,S,40000,0,Graduate Degree,FALSE
15959,26958,M,40000,0,Graduate Degree,TRUE
15960,26959,M,60000,0,Graduate Degree,TRUE
15961,26960,S,10000,3,Partial College,FALSE
15962,26961,M,10000,3,High School,TRUE
15963,26962,M,20000,1,Partial College,FALSE
15964,26963,S,20000,1,Partial College,TRUE
15965,26964,S,20000,1,Partial College,FALSE
15966,26965,M,30000,1,Bachelors,TRUE
15967,26966,S,30000,1,Bachelors,TRUE
15968,26967,S,70000,0,Bachelors,TRUE
15969,26968,M,80000,5,Bachelors,TRUE
15970,26969,S,10000,0,Partial High School,FALSE
15971,26970,S,10000,0,Partial High School,FALSE
15972,26971,S,20000,0,Partial High School,TRUE
15973,26972,S,20000,0,Partial High School,FALSE
15974,26973,M,20000,0,Partial High School,TRUE
15975,26974,S,20000,0,Partial High School,FALSE
15976,26975,S,30000,0,Partial College,FALSE
15977,26976,S,30000,0,High School,FALSE
15978,26977,S,30000,0,High School,FALSE
15979,26978,M,40000,1,Bachelors,TRUE
15980,26979,M,40000,1,Bachelors,FALSE
15981,26980,M,10000,0,Partial High School,TRUE
15982,26981,S,10000,0,Partial High School,TRUE
15983,26982,S,20000,0,Partial High School,FALSE
15984,26983,M,40000,1,Bachelors,TRUE
15985,26984,M,40000,1,Bachelors,TRUE
15986,26985,M,40000,1,Bachelors,FALSE
15987,26986,M,40000,1,Bachelors,TRUE
15988,26987,M,40000,1,Bachelors,TRUE
15989,26988,M,40000,1,Bachelors,TRUE
15990,26989,M,20000,0,Partial High School,FALSE
15991,26990,M,20000,0,Partial High School,TRUE
15992,26991,M,30000,0,High School,FALSE
15993,26992,S,30000,0,High School,FALSE
15994,26993,S,10000,0,Partial High School,TRUE
15995,26994,M,40000,1,Bachelors,TRUE
15996,26995,M,40000,1,Bachelors,TRUE
15997,26996,S,40000,2,Partial College,FALSE
15998,26997,M,40000,2,Partial College,TRUE
15999,26998,M,10000,0,Partial High School,FALSE
16000,26999,S,10000,0,Partial High School,FALSE
16001,27000,S,10000,0,Partial High School,FALSE
16002,27001,M,10000,0,Partial High School,FALSE
16003,27002,M,20000,0,Partial High School,TRUE
16004,27003,M,20000,0,Partial High School,TRUE
16005,27004,S,30000,0,High School,FALSE
16006,27005,S,30000,0,High School,FALSE
16007,27006,S,30000,0,High School,TRUE
16008,27007,S,40000,2,Partial College,FALSE
16009,27008,S,40000,2,Partial College,FALSE
16010,27009,S,40000,2,Partial College,FALSE
16011,27010,M,40000,3,Partial College,TRUE
16012,27011,M,40000,3,Partial College,TRUE
16013,27012,S,40000,3,Partial College,FALSE
16014,27013,M,40000,3,Partial College,TRUE
16015,27014,M,80000,0,Graduate Degree,TRUE
16016,27015,S,80000,0,Graduate Degree,FALSE
16017,27016,S,80000,0,Graduate Degree,FALSE
16018,27017,S,80000,0,Graduate Degree,TRUE
16019,27018,S,80000,0,Graduate Degree,FALSE
16020,27019,S,20000,2,Partial High School,FALSE
16021,27020,M,40000,1,Partial College,TRUE
16022,27021,M,40000,1,Partial College,TRUE
16023,27022,S,20000,3,Partial High School,FALSE
16024,27023,S,20000,3,Partial High School,TRUE
16025,27024,S,20000,3,Partial High School,FALSE
16026,27025,S,20000,3,Partial High School,TRUE
16027,27026,S,30000,1,High School,FALSE
16028,27027,S,30000,1,High School,FALSE
16029,27028,S,30000,1,High School,TRUE
16030,27029,S,30000,1,High School,FALSE
16031,27030,S,30000,1,High School,FALSE
16032,27031,S,30000,1,High School,FALSE
16033,27032,S,30000,1,High School,TRUE
16034,27033,S,20000,3,Partial High School,FALSE
16035,27034,S,20000,3,Partial High School,TRUE
16036,27035,S,20000,3,Partial High School,TRUE
16037,27036,S,30000,2,High School,FALSE
16038,27037,M,30000,2,High School,TRUE
16039,27038,M,30000,2,High School,TRUE
16040,27039,S,30000,2,High School,FALSE
16041,27040,M,20000,2,Partial High School,TRUE
16042,27041,S,20000,2,Partial High School,FALSE
16043,27042,M,30000,2,High School,TRUE
16044,27043,S,30000,2,High School,TRUE
16045,27044,S,30000,2,High School,TRUE
16046,27045,S,30000,2,High School,FALSE
16047,27046,M,40000,1,Partial College,TRUE
16048,27047,M,40000,1,Partial College,TRUE
16049,27048,M,40000,1,Partial College,FALSE
16050,27049,M,40000,1,Partial College,FALSE
16051,27050,S,40000,2,Partial College,TRUE
16052,27051,S,40000,2,Partial College,FALSE
16053,27052,S,40000,2,Partial College,FALSE
16054,27053,S,40000,2,Partial College,TRUE
16055,27054,M,40000,2,Partial College,FALSE
16056,27055,S,40000,2,Partial College,FALSE
16057,27056,S,40000,2,Partial College,TRUE
16058,27057,S,50000,0,Graduate Degree,FALSE
16059,27058,S,50000,0,Graduate Degree,TRUE
16060,27059,M,50000,0,Graduate Degree,FALSE
16061,27060,M,40000,0,Graduate Degree,TRUE
16062,27061,S,40000,0,Graduate Degree,FALSE
16063,27062,S,40000,0,Graduate Degree,TRUE
16064,27063,M,40000,0,Graduate Degree,TRUE
16065,27064,M,40000,0,Graduate Degree,TRUE
16066,27065,M,40000,1,Graduate Degree,TRUE
16067,27066,S,40000,1,Graduate Degree,TRUE
16068,27067,S,60000,1,Graduate Degree,FALSE
16069,27068,S,60000,1,Graduate Degree,TRUE
16070,27069,M,60000,1,Graduate Degree,FALSE
16071,27070,M,50000,1,Graduate Degree,TRUE
16072,27071,S,40000,4,High School,TRUE
16073,27072,M,70000,1,Graduate Degree,TRUE
16074,27073,M,70000,1,Graduate Degree,TRUE
16075,27074,M,70000,1,Graduate Degree,TRUE
16076,27075,M,70000,1,Graduate Degree,FALSE
16077,27076,M,60000,1,Graduate Degree,TRUE
16078,27077,S,60000,1,Graduate Degree,FALSE
16079,27078,M,40000,1,Bachelors,TRUE
16080,27079,M,40000,1,Bachelors,TRUE
16081,27080,M,40000,1,Bachelors,TRUE
16082,27081,M,40000,1,Bachelors,TRUE
16083,27082,M,40000,1,Bachelors,TRUE
16084,27083,M,40000,1,Bachelors,TRUE
16085,27084,M,40000,1,Bachelors,FALSE
16086,27085,M,40000,1,Bachelors,TRUE
16087,27086,M,40000,1,Bachelors,TRUE
16088,27087,M,40000,1,Bachelors,TRUE
16089,27088,S,60000,1,Graduate Degree,TRUE
16090,27089,S,60000,2,Bachelors,FALSE
16091,27090,M,60000,1,Graduate Degree,TRUE
16092,27091,M,60000,1,Graduate Degree,FALSE
16093,27092,S,70000,2,Graduate Degree,FALSE
16094,27093,S,70000,3,Graduate Degree,TRUE
16095,27094,S,60000,1,Graduate Degree,TRUE
16096,27095,M,60000,1,Graduate Degree,TRUE
16097,27096,M,70000,2,Bachelors,TRUE
16098,27097,M,70000,2,Bachelors,TRUE
16099,27098,M,70000,2,Bachelors,TRUE
16100,27099,M,60000,1,Graduate Degree,TRUE
16101,27100,M,60000,1,Graduate Degree,FALSE
16102,27101,S,60000,1,Graduate Degree,TRUE
16103,27102,S,60000,1,Graduate Degree,FALSE
16104,27103,S,70000,3,Graduate Degree,TRUE
16105,27104,M,70000,4,Graduate Degree,TRUE
16106,27105,S,70000,4,Graduate Degree,TRUE
16107,27106,S,70000,4,Graduate Degree,FALSE
16108,27107,M,70000,4,Graduate Degree,FALSE
16109,27108,S,50000,2,Bachelors,FALSE
16110,27109,M,80000,3,Bachelors,TRUE
16111,27110,M,80000,3,Bachelors,TRUE
16112,27111,M,60000,0,Graduate Degree,TRUE
16113,27112,S,60000,0,Graduate Degree,FALSE
16114,27113,M,60000,0,Graduate Degree,TRUE
16115,27114,M,70000,4,Graduate Degree,TRUE
16116,27115,M,70000,5,Graduate Degree,TRUE
16117,27116,S,70000,5,Graduate Degree,TRUE
16118,27117,M,70000,5,Graduate Degree,TRUE
16119,27118,M,30000,0,Bachelors,TRUE
16120,27119,M,30000,0,Bachelors,TRUE
16121,27120,M,30000,0,Bachelors,TRUE
16122,27121,S,20000,0,Partial College,FALSE
16123,27122,S,20000,0,Partial College,FALSE
16124,27123,S,30000,0,Bachelors,TRUE
16125,27124,M,30000,0,Bachelors,FALSE
16126,27125,M,30000,0,Bachelors,TRUE
16127,27126,S,40000,0,Graduate Degree,FALSE
16128,27127,S,40000,0,Graduate Degree,TRUE
16129,27128,S,40000,0,Graduate Degree,FALSE
16130,27129,S,60000,0,Graduate Degree,FALSE
16131,27130,S,60000,0,Graduate Degree,TRUE
16132,27131,S,60000,0,Graduate Degree,FALSE
16133,27132,S,10000,3,Partial College,FALSE
16134,27133,M,20000,2,Partial College,FALSE
16135,27134,S,20000,2,Partial College,FALSE
16136,27135,S,10000,2,High School,FALSE
16137,27136,M,10000,2,High School,TRUE
16138,27137,S,10000,3,High School,FALSE
16139,27138,M,20000,1,Partial College,TRUE
16140,27139,S,20000,1,Partial College,FALSE
16141,27140,S,20000,1,Partial College,TRUE
16142,27141,M,30000,1,Bachelors,TRUE
16143,27142,S,30000,1,Bachelors,TRUE
16144,27143,S,40000,0,Graduate Degree,TRUE
16145,27144,S,60000,3,Bachelors,TRUE
16146,27145,S,60000,3,Bachelors,TRUE
16147,27146,S,60000,3,Bachelors,TRUE
16148,27147,S,70000,5,Bachelors,TRUE
16149,27148,S,70000,0,Bachelors,FALSE
16150,27149,M,60000,3,Bachelors,TRUE
16151,27150,M,60000,3,Bachelors,TRUE
16152,27151,S,20000,0,Partial High School,TRUE
16153,27152,S,20000,0,Partial High School,TRUE
16154,27153,S,30000,0,Partial College,FALSE
16155,27154,S,30000,0,Partial College,FALSE
16156,27155,M,20000,0,Partial High School,TRUE
16157,27156,M,20000,0,Partial High School,FALSE
16158,27157,M,20000,0,Partial High School,TRUE
16159,27158,M,20000,0,Partial High School,TRUE
16160,27159,S,20000,0,Partial High School,FALSE
16161,27160,M,30000,0,High School,FALSE
16162,27161,S,30000,0,High School,FALSE
16163,27162,M,40000,1,Bachelors,TRUE
16164,27163,S,10000,0,Partial High School,TRUE
16165,27164,S,20000,0,Partial High School,TRUE
16166,27165,S,20000,0,Partial High School,FALSE
16167,27166,S,30000,0,High School,FALSE
16168,27167,M,40000,1,Bachelors,TRUE
16169,27168,M,20000,0,Partial High School,TRUE
16170,27169,S,30000,0,High School,TRUE
16171,27170,M,30000,0,High School,FALSE
16172,27171,S,30000,0,High School,FALSE
16173,27172,S,10000,0,Partial High School,TRUE
16174,27173,M,10000,0,Partial High School,FALSE
16175,27174,S,40000,2,Partial College,FALSE
16176,27175,S,40000,2,Partial College,TRUE
16177,27176,M,20000,0,Partial High School,FALSE
16178,27177,M,20000,0,Partial High School,TRUE
16179,27178,S,20000,0,Partial High School,TRUE
16180,27179,S,30000,0,High School,FALSE
16181,27180,S,30000,0,High School,FALSE
16182,27181,S,40000,2,Partial College,TRUE
16183,27182,M,40000,2,Partial College,TRUE
16184,27183,S,40000,2,Partial College,TRUE
16185,27184,S,40000,2,Partial College,FALSE
16186,27185,S,40000,2,Partial College,FALSE
16187,27186,S,40000,2,Partial College,FALSE
16188,27187,M,40000,2,Partial College,TRUE
16189,27188,S,40000,2,Partial College,TRUE
16190,27189,M,40000,3,Partial College,TRUE
16191,27190,M,40000,3,Partial College,TRUE
16192,27191,S,40000,3,Partial College,FALSE
16193,27192,S,40000,3,Partial College,FALSE
